subject,frame,kernel,mean,std,var,shots_for_1sigma
22,sensor,Fidelity,0.9422214737135882,0.026072071128012714,0.0006797528929041542,1471.1228307210763
22,sensor,Bures-d2,0.058826599185327566,0.027050375671237338,0.0007317228239550689,1366.6377038710557
22,sensor,QRE,0.14256422939316932,0.06386429507604666,0.004078648185560357,245.1792737457232
22,reference,HS-overlap,0.6299377220046133,0.07913709845654086,0.006262680352120242,159.67604025350713
22,reference,Fidelity,0.780029524245856,0.042121857383549045,0.0017742508694400451,563.6181541314959
22,reference,Bures-d2,0.23427232267950593,0.04820649881288828,0.002323866527796999,430.31731299473097
22,reference,QRE,0.5139431026487067,0.11213066768827243,0.012573286636217783,79.53369941630582
23,sensor,HS-overlap,0.9357067642906174,0.04006596651424904,0.0016052816727209257,622.9436347485464
23,sensor,Fidelity,0.9224139738083591,0.033366296564528,0.0011133097464320328,898.2226224146774
23,sensor,Bures-d2,0.079471355008968,0.03500884177383421,0.0012256190023453594,815.9142425879395
23,sensor,QRE,0.19020030022895046,0.08126832710698378,0.006604540990767716,151.41097638698423
23,reference,HS-overlap,0.6729578138881581,0.07356866899698442,0.005412349057987856,184.762658373658
23,reference,Fidelity,0.8245239470810535,0.030461491251508224,0.0009279024492657121,1077.6994939407066
23,reference,Bures-d2,0.1842531111396203,0.034044440340029465,0.0011590239180658255,862.7949642909838
23,reference,QRE,0.39938140910065084,0.08021460544417255,0.006434382926564278,155.41505866421335
24,sensor,HS-overlap,0.9597071303375552,0.021039748460474173,0.0004426710152800253,2259.013952759972
24,sensor,Fidelity,0.9434835246919723,0.024855993362408468,0.0006178204060320938,1618.5933488704695
24,sensor,Bures-d2,0.057509219380965246,0.025761715353646162,0.0006636659779622883,1506.782075932817
24,sensor,QRE,0.16046720032999715,0.0726019201148575,0.00527103880436415,189.71592452934536
24,reference,HS-overlap,0.5655911098287051,0.20939877725440356,0.043847847915639324,22.806136390637487
24,reference,Fidelity,0.7858188729203228,0.09406078336330995,0.008847430966919525,113.0271605100952
24,reference,Bures-d2,0.2303066961521891,0.1070565364539255,0.01146110199751068,87.25164475607994
24,reference,QRE,0.5639641904488312,0.29420451406946674,0.08655629609885106,11.553174581984845
25,sensor,HS-overlap,0.974414923497512,0.020298297825753337,0.0004120208946229827,2427.0613773484574
25,sensor,Fidelity,0.9803615166310193,0.04052834805009848,0.0016425469956699214,608.8105866293005
25,sensor,Bures-d2,0.020203641866585492,0.04304006094029864,0.001852446845744621,539.8265555080118
25,sensor,QRE,0.044492327816858045,0.09056750464542657,0.008202472897699363,121.91445341812478
25,reference,HS-overlap,0.7274996530582686,0.03753226343188283,0.0014086707983202494,709.8890679017671
25,reference,Fidelity,0.84267743783912,0.017677050636935955,0.0003124781192207979,3200.2240748684144
25,reference,Bures-d2,0.1641548676254271,0.01955508356072136,0.0003824012930667947,2615.05391883005
25,reference,QRE,0.35113644539021915,0.04491156563501747,0.0020170487277884823,495.7738433500378
26,sensor,HS-overlap,0.9665976144502523,0.021758767472972923,0.00047344396194290444,2112.1823919693293
26,sensor,Fidelity,0.9880076943449292,0.008334130241131246,6.945772687613836e-05,14397.24628165944
26,sensor,Bures-d2,0.012046270026705599,0.008410996670028066,7.074486498322323e-05,14135.301554920554
26,sensor,QRE,0.0268385071667884,0.018565717330229447,0.00034468585998598207,2901.1924076046193
26,reference,HS-overlap,0.6000263020503488,0.16755284314555494,0.02807395524615893,35.62020353853843
26,reference,Fidelity,0.7708891881743642,0.09102721688364927,0.008285954213582922,120.68616048598595
26,reference,Bures-d2,0.2471627978230239,0.10544427609807949,0.011118495361848018,89.94022729293012
26,reference,QRE,0.555950949296944,0.2509000797227933,0.06295085000490404,15.885409012302413
27,sensor,HS-overlap,0.9096548990324755,0.06480142414742257,0.004199224571534162,238.13920474242605
27,sensor,Fidelity,0.9077267851828797,0.0520404006393148,0.0027082032987003966,369.2484978804496
27,sensor,Bures-d2,0.0953090933086129,0.055314470969677045,0.0030596906986552447,326.8304212708516
27,sensor,QRE,0.22810926214551575,0.13051670054781245,0.017034609121887347,58.70401796981211
27,reference,HS-overlap,0.5362511522315546,0.10185712378469779,0.010374873665691248,96.38671585051758
27,reference,Fidelity,0.727433324873998,0.05598698907676733,0.0031345429458820642,319.0257773669133
27,reference,Bures-d2,0.295529420349603,0.06718141560157535,0.004513342602231592,221.5652761449035
27,reference,QRE,0.6680314098697696,0.16598428024109807,0.027550781287155383,36.29661132209765
28,sensor,HS-overlap,0.9545876802144674,0.01970168787928174,0.000388156505292637,2576.280408455566
28,sensor,Fidelity,0.9391922867240451,0.021668934847151284,0.0004695427374100872,2129.731588472264
28,sensor,Bures-d2,0.06189184077836805,0.022492444391864576,0.0005059100547211203,1976.635946781575
28,sensor,QRE,0.15361405252716118,0.05333639609631738,0.0028447711485432596,351.5221252549881
28,reference,HS-overlap,0.6193929178079307,0.04746029089872325,0.002252479212191433,443.95526253363363
28,reference,Fidelity,0.7732856258801329,0.02458277032059187,0.0006043125966349724,1654.7727212180514
28,reference,Bures-d2,0.2414908154834935,0.02807047366225312,0.0007879514916232461,1269.113658176998
28,reference,QRE,0.531488483992088,0.06557173299237407,0.004299652167623198,232.57695297542858
29,sensor,HS-overlap,0.8609286534351367,0.0915189835323591,0.008375724346796216,119.3926589026904
29,sensor,Fidelity,0.9270047628227396,0.055722400266659866,0.0031049858914778553,322.0626550171015
29,sensor,Bures-d2,0.0752848299623562,0.059081008098406586,0.0034905655179239842,286.48652914979533
29,sensor,QRE,0.1667919317983887,0.12720480807606094,0.016181063197667496,61.800636199489674
29,reference,HS-overlap,0.6087120873737841,0.08610389817136566,0.007413881280304905,134.88211669325165
29,reference,Fidelity,0.7941806455581729,0.042545623121889364,0.0018101300468298467,552.4464950743953
29,reference,Bures-d2,0.218305695835802,0.04783292528735515,0.0022879887415456998,437.0650877086172
29,reference,QRE,0.4855229200174799,0.11070162049621317,0.012254848780487604,81.6003541057331
30,sensor,HS-overlap,0.9691788625621719,0.025644239369705245,0.0006576270128507404,1520.6188013249496
30,sensor,Fidelity,0.9904851065640012,0.00892401112838411,7.963797461952343e-05,12556.8236105649
30,sensor,Bures-d2,0.00955798881477574,0.009001464598823481,8.102636492387236e-05,12341.661889183126
30,sensor,QRE,0.02095556477749779,0.01926783581284154,0.0003712494969106191,2693.6063437703647
30,reference,HS-overlap,0.7054083725604631,0.1118056148995321,0.012500495523062476,79.99682877811324
30,reference,Fidelity,0.8559196532270369,0.05697306877377607,0.0032459305655014184,308.0780626142334
30,reference,Bures-d2,0.15078806310231854,0.063983008238695,0.004093825343272912,244.27031349620907
30,reference,QRE,0.3259514638679652,0.14629932692022699,0.021403493057311453,46.72134577857604
31,sensor,HS-overlap,0.9696894680466716,0.02049811061123993,0.000420172538630627,2379.9746724502106
31,sensor,Fidelity,0.9642520035467805,0.01939529372219454,0.000376177418570199,2658.320118737772
31,sensor,Bures-d2,0.03617420139091122,0.019905951484023528,0.00039624690448429844,2523.6790210423605
31,sensor,QRE,0.08740898417167989,0.04553173448851431,0.0020731388455325636,482.36036006701346
31,reference,HS-overlap,0.7467009188349225,0.04240299946198513,0.001798014363373111,556.1690831679342
31,reference,Fidelity,0.866688487779997,0.021521260031195488,0.00046316463333033247,2159.059496424876
31,reference,Bures-d2,0.13822252873848187,0.023207727658139863,0.00053859862305439,1856.6701755177262
31,reference,QRE,0.2948031579150609,0.05170969966051263,0.0026738930389804197,373.98653776416927
32,sensor,HS-overlap,0.906093281634662,0.04114834636173798,0.0016931864083055556,590.602425754612
32,sensor,Fidelity,0.9175722786141733,0.028736404152014467,0.0008257809235879143,1210.974934677742
32,sensor,Bures-d2,0.08443655363298902,0.030096468218601798,0.0009057973992333082,1103.9996370561755
32,sensor,QRE,0.2005766903454021,0.07189837347739499,0.005169376108694976,193.4469419468209
32,reference,HS-overlap,0.6188443201897509,0.109046905183112,0.011891227530014618,84.09560724289418
32,reference,Fidelity,0.787575701406879,0.05368674686538654,0.0028822667889880915,346.94914565874757
32,reference,Bures-d2,0.2261425874125553,0.06109570718219341,0.0037326854360923197,267.90363589997065
32,reference,QRE,0.49824491043812646,0.14290397600359953,0.020421546357637346,48.96788825328183
33,sensor,HS-overlap,0.9177515575413534,0.045302021404995736,0.002052273143378692,487.26457451647155
33,sensor,Fidelity,0.9610898929602969,0.021098462515446146,0.00044514512051568617,2246.4584107796854
33,sensor,Bures-d2,0.039415832819159925,0.021663223236587186,0.000469295240998211,2130.8547639924013
33,sensor,QRE,0.09127089375591053,0.04928332571475546,0.002428846193506677,411.71812471016847
33,reference,HS-overlap,0.6251696439151172,0.06868539668606319,0.00471768371792186,211.96842768435948
33,reference,Fidelity,0.779378504519507,0.034582286000317125,0.0011959345050077297,836.1661912192563
33,reference,Bures-d2,0.23479120767470477,0.03939463891826894,0.0015519375755007902,644.3558141681781
33,reference,QRE,0.5163471323473101,0.09247427592207215,0.008551491707311534,116.93866219211779
34,sensor,HS-overlap,0.9027185746966403,0.07522203693075581,0.005658354840011991,176.729814279
34,sensor,Fidelity,0.9707087277545966,0.02560363739738044,0.0006555462479765383,1525.4453870900495
34,sensor,Bures-d2,0.0296853592103879,0.02636526708547146,0.0006951273084882449,1438.585404125165
34,sensor,QRE,0.06520162873986388,0.05752482617720151,0.003309105626717248,302.1964581384596
34,reference,HS-overlap,0.610278824847114,0.04940911554580592,0.0024412606990188,409.624420858421
34,reference,Fidelity,0.7713816400951704,0.02427218049116255,0.0005891387457955718,1697.3930286143411
34,reference,Bures-d2,0.2436519441724421,0.02771402481487065,0.0007680671714392662,1301.969459423867
34,reference,QRE,0.5405549602962995,0.06592401302523893,0.004345975493351872,230.09793808771371
35,sensor,HS-overlap,0.9238058054741356,0.04266929215949771,0.001820668493392573,549.2488081323544
35,sensor,Fidelity,0.969712970471542,0.018524288853337567,0.00034314927752188644,2914.183609016105
35,sensor,Bures-d2,0.030610900214480038,0.01893292191256929,0.00035845553214744637,2789.7463152798045
35,sensor,QRE,0.06712913721369523,0.040484196036456574,0.0016389701287182464,610.1392468830705
35,reference,HS-overlap,0.683217340740489,0.0815020081472725,0.006642577332038073,150.54397563079337
35,reference,Fidelity,0.8400556952244185,0.035895604849095604,0.001288494447482416,776.0995803698618
35,reference,Bures-d2,0.16732880445107062,0.039230981416890236,0.0015390699029323872,649.7430676116152
35,reference,QRE,0.36310750963793265,0.08898279240169003,0.007917937343602266,126.29551821447603
36,sensor,HS-overlap,0.9849378383597118,0.008281378615710181,6.858123177674187e-05,14581.24874827828
36,sensor,Fidelity,0.9700736338855339,0.012091675986402185,0.00014620862816013526,6839.541637069108
36,sensor,Bures-d2,0.030192149107844964,0.012311218696582575,0.00015156610579508437,6597.781177752158
36,sensor,QRE,0.07540051857601136,0.02785285937067288,0.00077578177512248,1289.0222896021507
36,reference,HS-overlap,0.7101568454426627,0.0689536655526054,0.004754607993140561,210.3222813411101
36,reference,Fidelity,0.8478125187693498,0.0293096997111469,0.0008590584971576046,1164.065082073844
36,reference,Bures-d2,0.15874431481107873,0.032055839356903267,0.0010275768368755885,973.1632361824761
36,reference,QRE,0.34060086257149813,0.0727073196759868,0.005286354334466137,189.16628298639932
37,sensor,HS-overlap,0.9823797768393722,0.014294296865936041,0.0002043269228915089,4894.117651499935
37,sensor,Fidelity,0.9956537070098577,0.0037229899508639964,1.3860654174234303e-05,72146.66691987087
37,sensor,Bures-d2,0.004354528472396,0.003738985263080786,1.3980010797535297e-05,71530.70297887767
37,sensor,QRE,0.009506023519383892,0.00799738552039958,6.395817516189687e-05,15635.217819593932
37,reference,HS-overlap,0.6089452820842112,0.13019912983835588,0.01695181341066505,58.99073897137523
37,reference,Fidelity,0.7851078433373233,0.06802659528384264,0.004627617665911721,216.09391099145236
37,reference,Bures-d2,0.22958841410258343,0.07793708917766314,0.006074189869487017,164.63100783585696
