subject,frame,kernel,mean,std,var,shots_for_1sigma
14,reference,HS-overlap,0.8808495903323195,0.041242994310896224,0.0017009845797286184,587.8948062889223
14,reference,Fidelity,0.9361104692447555,0.022903056390142458,0.0005245499920100452,1906.3959874788252
14,reference,Bures-d2,0.06509060166699576,0.023822200184560598,0.000567497221633279,1762.1231644482086
14,reference,QRE,0.13314011556404265,0.04939243445155248,0.002439612581050908,409.9011489640833
15,sensor,HS-overlap,0.9920503691229415,0.005687276911907666,3.2345118672718e-05,30916.566116774393
15,sensor,Fidelity,0.9859966979097118,0.00937561467032622,8.790215044643623e-05,11376.285960254825
15,sensor,Bures-d2,0.014075269912967446,0.009474073442255582,8.975806758925254e-05,11141.059816217992
15,sensor,QRE,0.0328112240392622,0.020950138386428254,0.0004389082984104946,2278.3802530539924
15,reference,HS-overlap,0.9208640957920772,0.02431523514392221,0.0005912306601042297,1691.3872494767222
15,reference,Fidelity,0.9590337074215035,0.012300608542779406,0.0001513049705226977,6609.168202111293
15,reference,Bures-d2,0.041435147204821436,0.012591548014988763,0.00015854708141376748,6307.274729266412
15,reference,QRE,0.08408284166690189,0.025772661058603836,0.0006642300580416746,1505.5024804933757
16,sensor,HS-overlap,0.9823697127665113,0.01958420440542576,0.00038354106219349774,2607.2827620618536
16,sensor,Fidelity,0.9776932703102269,0.025211595776857946,0.0006356245616156814,1573.2557556588436
16,sensor,Bures-d2,0.022600765002186694,0.025794314702480257,0.0006653466709705891,1502.9758825444005
16,sensor,QRE,0.04626258024570149,0.05202577751849904,0.00270668152640436,369.4560997460352
16,reference,HS-overlap,0.9138693931158309,0.03405070322387671,0.0011594503900405277,862.4776088652192
16,reference,Fidelity,0.9554645959721495,0.016592987175805936,0.00027532722341646026,3632.0418576531347
16,reference,Bures-d2,0.04511704690581849,0.01705941354118015,0.00029102359036900066,3436.147560175652
16,reference,QRE,0.09171616024248311,0.03506856125484418,0.0012298039884847583,813.1377108575654
17,sensor,HS-overlap,0.9860673509949176,0.009052844854093158,8.195399995228098e-05,12201.96696417827
17,sensor,Fidelity,0.9780668252001239,0.013573013280193749,0.00018422668950431585,5428.095151091412
17,sensor,Bures-d2,0.022102794302510217,0.01378203521082588,0.00018994449455244438,5264.695891061461
17,sensor,QRE,0.05121773758718156,0.030757872731256092,0.0009460467349521472,1057.0302322861269
17,reference,HS-overlap,0.8929985762118094,0.04542483752675956,0.002063415864332504,484.63328080667384
17,reference,Fidelity,0.9427150008694934,0.02382748921663885,0.0005677492423690407,1761.3409677612453
17,reference,Bures-d2,0.05828633224711015,0.024658384772598504,0.0006080359395935177,1644.6396255269333
17,reference,QRE,0.11886723717540347,0.0508288999120859,0.002583577066272846,387.060255741716
18,sensor,HS-overlap,0.9847911258784051,0.024566087880331933,0.0006034926737441915,1657.0209440916594
18,sensor,Fidelity,0.9938109581946538,0.009895131178067928,9.7913621031172e-05,10213.083628902232
18,sensor,Bures-d2,0.006223749215129279,0.010004728124186409,0.0001000945848388865,9990.550453949258
18,sensor,QRE,0.012523376414725642,0.020229958905434584,0.00040925123731557205,2443.4868091282124
18,reference,HS-overlap,0.941211068067473,0.017918652467583285,0.00032107810625402856,3114.506970490309
18,reference,Fidelity,0.9695142255912751,0.009219812912101383,8.500495013415137e-05,11764.020782576079
