subject,frame,pipeline,group,accuracy,auc,best
39,reference,classical/TS+LR,classical,0.5555555555555556,0.5592885375494071,"{""clf__C"": 1.0}"
39,reference,classical/MDM,classical,0.4444444444444444,0.43873517786561267,{}
39,reference,control/riemann-kernel-SVM,control,0.5555555555555556,0.5454545454545454,"{""C"": 1.0}"
39,reference,control/logeuclid-kernel-SVM,control,0.5555555555555556,0.5454545454545454,"{""C"": 1.0}"
39,reference,quantum/HS-overlap,quantum,0.5777777777777777,0.5375494071146245,"{""C"": 1.0, ""gamma_mult"": 1.0}"
39,reference,quantum/Fidelity,quantum,0.5333333333333333,0.5395256916996047,"{""C"": 10.0, ""gamma_mult"": 1.0}"
39,reference,quantum/HS-RBF,quantum,0.5777777777777777,0.5197628458498024,"{""C"": 0.1, ""gamma_mult"": 1.0}"
39,reference,quantum/Bures-RBF,quantum,0.5555555555555556,0.5217391304347826,"{""C"": 1.0, ""gamma_mult"": 0.25}"
39,reference,quantum/QRE-RBF,quantum,0.5333333333333333,0.5237154150197628,"{""C"": 0.1, ""gamma_mult"": 0.25}"
40,reference,classical/TS+LR,classical,0.4666666666666667,0.4623015873015873,"{""clf__C"": 0.1}"
40,reference,classical/MDM,classical,0.4666666666666667,0.4503968253968254,{}
40,reference,control/riemann-kernel-SVM,control,0.4444444444444444,0.46031746031746035,"{""C"": 0.1}"
40,reference,control/logeuclid-kernel-SVM,control,0.4444444444444444,0.46031746031746035,"{""C"": 0.1}"
40,reference,quantum/HS-overlap,quantum,0.5111111111111111,0.4900793650793651,"{""C"": 10.0, ""gamma_mult"": 1.0}"
40,reference,quantum/Fidelity,quantum,0.4888888888888889,0.47619047619047616,"{""C"": 10.0, ""gamma_mult"": 1.0}"
40,reference,quantum/HS-RBF,quantum,0.5555555555555556,0.5297619047619049,"{""C"": 1.0, ""gamma_mult"": 0.25}"
40,reference,quantum/Bures-RBF,quantum,0.5111111111111111,0.5138888888888888,"{""C"": 1.0, ""gamma_mult"": 0.25}"
40,reference,quantum/QRE-RBF,quantum,0.5111111111111111,0.4801587301587301,"{""C"": 0.1, ""gamma_mult"": 0.25}"
41,reference,classical/TS+LR,classical,0.7333333333333333,0.8253968253968255,"{""clf__C"": 10.0}"
41,reference,classical/MDM,classical,0.7111111111111111,0.8253968253968254,{}
41,reference,control/riemann-kernel-SVM,control,0.7333333333333333,0.8234126984126985,"{""C"": 1.0}"
41,reference,control/logeuclid-kernel-SVM,control,0.7333333333333333,0.8234126984126985,"{""C"": 1.0}"
41,reference,quantum/HS-overlap,quantum,0.7111111111111111,0.8115079365079365,"{""C"": 1.0, ""gamma_mult"": 1.0}"
41,reference,quantum/Fidelity,quantum,0.7333333333333333,0.8214285714285714,"{""C"": 1.0, ""gamma_mult"": 1.0}"
41,reference,quantum/HS-RBF,quantum,0.6888888888888889,0.8055555555555556,"{""C"": 1.0, ""gamma_mult"": 0.25}"
41,reference,quantum/Bures-RBF,quantum,0.7333333333333333,0.8134920634920635,"{""C"": 1.0, ""gamma_mult"": 0.25}"
41,reference,quantum/QRE-RBF,quantum,0.7333333333333333,0.8154761904761905,"{""C"": 1.0, ""gamma_mult"": 0.25}"
42,reference,classical/TS+LR,classical,0.9111111111111111,0.9604743083003953,"{""clf__C"": 10.0}"
42,reference,classical/MDM,classical,0.8888888888888888,0.9802371541501975,{}
42,reference,control/riemann-kernel-SVM,control,0.9111111111111111,0.9525691699604742,"{""C"": 1.0}"
42,reference,control/logeuclid-kernel-SVM,control,0.9111111111111111,0.9525691699604742,"{""C"": 1.0}"
42,reference,quantum/HS-overlap,quantum,0.9111111111111111,0.9446640316205533,"{""C"": 1.0, ""gamma_mult"": 1.0}"
42,reference,quantum/Fidelity,quantum,0.9111111111111111,0.9565217391304348,"{""C"": 1.0, ""gamma_mult"": 1.0}"
42,reference,quantum/HS-RBF,quantum,0.8888888888888888,0.9486166007905138,"{""C"": 0.1, ""gamma_mult"": 1.0}"
42,reference,quantum/Bures-RBF,quantum,0.9333333333333333,0.9624505928853755,"{""C"": 1.0, ""gamma_mult"": 0.25}"
42,reference,quantum/QRE-RBF,quantum,0.9333333333333333,0.9604743083003953,"{""C"": 1.0, ""gamma_mult"": 0.25}"
43,reference,classical/TS+LR,classical,0.9111111111111111,0.9387351778656127,"{""clf__C"": 1.0}"
43,reference,classical/MDM,classical,0.8222222222222222,0.8873517786561265,{}
43,reference,control/riemann-kernel-SVM,control,0.8888888888888888,0.9347826086956522,"{""C"": 0.1}"
43,reference,control/logeuclid-kernel-SVM,control,0.8888888888888888,0.9347826086956522,"{""C"": 0.1}"
43,reference,quantum/HS-overlap,quantum,0.8666666666666667,0.924901185770751,"{""C"": 1.0, ""gamma_mult"": 1.0}"
43,reference,quantum/Fidelity,quantum,0.8888888888888888,0.9446640316205535,"{""C"": 10.0, ""gamma_mult"": 1.0}"
43,reference,quantum/HS-RBF,quantum,0.8,0.9011857707509882,"{""C"": 0.1, ""gamma_mult"": 1.0}"
43,reference,quantum/Bures-RBF,quantum,0.8666666666666667,0.924901185770751,"{""C"": 1.0, ""gamma_mult"": 0.25}"
