frame,pipeline,group,acc_mean,acc_std,auc_mean,n_subjects
reference,classical/TS+LR,classical,0.8055555555555556,0.21039980418577137,0.8323696985381768,8
reference,control/logeuclid-kernel-SVM,control,0.7972222222222223,0.2096229923977781,0.8321197220653742,8
reference,control/riemann-kernel-SVM,control,0.7972222222222223,0.2096229923977781,0.8321197220653742,8
reference,quantum/Fidelity,quantum,0.7972222222222223,0.20827247788436118,0.8318726864922517,8
reference,quantum/HS-overlap,quantum,0.7944444444444445,0.20905430802474198,0.8323667576384968,8
reference,quantum/QRE-RBF,quantum,0.7944444444444445,0.19938176049918183,0.8303924336533033,8
reference,quantum/Bures-RBF,quantum,0.7944444444444444,0.20837830202506707,0.8308884653993349,8
reference,quantum/HS-RBF,quantum,0.7916666666666666,0.22124786390822085,0.8279230582219712,8
reference,classical/MDM,classical,0.7805555555555556,0.1956989012864575,0.8261771441119268,8
