frame,pipeline,group,acc_mean,acc_std,auc_mean,n_subjects
reference,classical/TS+LR,classical,0.7,0.15713484026367724,0.7503891790576573,8
reference,quantum/Bures-RBF,quantum,0.6972222222222222,0.14398584096566253,0.7432447534349708,8
reference,quantum/Fidelity,quantum,0.6944444444444444,0.1510690884613267,0.7427359777903256,8
reference,control/logeuclid-kernel-SVM,control,0.6916666666666667,0.15643177257481766,0.740752831106092,8
reference,control/riemann-kernel-SVM,control,0.6916666666666667,0.15643177257481766,0.740752831106092,8
reference,quantum/HS-overlap,quantum,0.6916666666666667,0.1361799307716579,0.7417497960976223,8
reference,quantum/QRE-RBF,quantum,0.6861111111111111,0.13772528441885307,0.7355709658698789,8
reference,quantum/HS-RBF,quantum,0.6777777777777778,0.11331154474650632,0.7380609275989711,8
reference,classical/MDM,classical,0.6361111111111111,0.15933614484690448,0.6977647201831985,8
