frame,pipeline,group,acc_mean,acc_std,auc_mean,n_subjects
reference,classical/TS+LR,classical,0.6527777777777778,0.07692273775532335,0.6885008861911036,8
reference,quantum/Bures-RBF,quantum,0.6472222222222223,0.08683134537528793,0.6959178351841395,8
reference,quantum/HS-RBF,quantum,0.6444444444444444,0.09046226570650799,0.6909908479201958,8
reference,control/logeuclid-kernel-SVM,control,0.6416666666666666,0.08266931212698274,0.6914721751678273,8
reference,control/riemann-kernel-SVM,control,0.6388888888888888,0.08208052999268504,0.6917192107409499,8
reference,quantum/Fidelity,quantum,0.6388888888888888,0.07488968960054251,0.6865275425058034,8
reference,quantum/QRE-RBF,quantum,0.6388888888888888,0.08869025425205711,0.6941925073718552,8
reference,quantum/HS-overlap,quantum,0.6361111111111111,0.08393959363249691,0.692478943158291,8
reference,classical/MDM,classical,0.6333333333333333,0.09123878008380902,0.6786057390676956,8
