frame,pipeline,group,acc_mean,acc_std,auc_mean,n_subjects
reference,classical/TS+LR,classical,0.6416666666666666,0.1071928161008617,0.6993684908087082,8
reference,quantum/Fidelity,quantum,0.6416666666666666,0.10248241557772485,0.7008448224480833,8
reference,quantum/HS-overlap,quantum,0.6333333333333333,0.10557643903692626,0.696387398833051,8
reference,classical/MDM,classical,0.6277777777777778,0.10673939319653608,0.6902007262061609,8
reference,control/logeuclid-kernel-SVM,control,0.625,0.09681889127247345,0.6941797634732417,8
reference,control/riemann-kernel-SVM,control,0.625,0.09681889127247345,0.6941797634732417,8
reference,quantum/HS-RBF,quantum,0.625,0.0989806957467539,0.7055384983374113,8
reference,quantum/QRE-RBF,quantum,0.6166666666666667,0.08544932592822077,0.6961335011606751,8
reference,quantum/Bures-RBF,quantum,0.6138888888888889,0.08883927186638554,0.6993577075098814,8
