subject,frame,pipeline,group,accuracy,auc,best
102,reference,classical/TS+LR,classical,0.8,0.8873517786561265,"{""clf__C"": 1.0}"
102,reference,classical/MDM,classical,0.7333333333333333,0.8636363636363636,{}
102,reference,control/riemann-kernel-SVM,control,0.7555555555555555,0.8715415019762845,"{""C"": 0.1}"
102,reference,control/logeuclid-kernel-SVM,control,0.7555555555555555,0.8715415019762845,"{""C"": 0.1}"
102,reference,quantum/HS-overlap,quantum,0.7777777777777778,0.8478260869565217,"{""C"": 1.0, ""gamma_mult"": 1.0}"
102,reference,quantum/Fidelity,quantum,0.7555555555555555,0.8794466403162056,"{""C"": 10.0, ""gamma_mult"": 1.0}"
102,reference,quantum/HS-RBF,quantum,0.7777777777777778,0.8517786561264822,"{""C"": 1.0, ""gamma_mult"": 0.25}"
102,reference,quantum/Bures-RBF,quantum,0.7333333333333333,0.8675889328063241,"{""C"": 1.0, ""gamma_mult"": 0.25}"
102,reference,quantum/QRE-RBF,quantum,0.7333333333333333,0.8596837944664032,"{""C"": 1.0, ""gamma_mult"": 0.25}"
103,reference,classical/TS+LR,classical,0.6444444444444445,0.7549407114624506,"{""clf__C"": 1.0}"
103,reference,classical/MDM,classical,0.7111111111111111,0.7509881422924901,{}
103,reference,control/riemann-kernel-SVM,control,0.6666666666666666,0.7529644268774704,"{""C"": 10.0}"
103,reference,control/logeuclid-kernel-SVM,control,0.6666666666666666,0.758893280632411,"{""C"": 1.0}"
103,reference,quantum/HS-overlap,quantum,0.6666666666666666,0.7569169960474309,"{""C"": 1.0, ""gamma_mult"": 1.0}"
103,reference,quantum/Fidelity,quantum,0.6666666666666666,0.7490118577075099,"{""C"": 10.0, ""gamma_mult"": 1.0}"
103,reference,quantum/HS-RBF,quantum,0.6888888888888889,0.7588932806324111,"{""C"": 1.0, ""gamma_mult"": 0.25}"
103,reference,quantum/Bures-RBF,quantum,0.6888888888888889,0.758893280632411,"{""C"": 1.0, ""gamma_mult"": 0.25}"
103,reference,quantum/QRE-RBF,quantum,0.6666666666666666,0.7529644268774704,"{""C"": 1.0, ""gamma_mult"": 0.25}"
105,reference,classical/TS+LR,classical,0.5777777777777777,0.5691699604743083,"{""clf__C"": 10.0}"
105,reference,classical/MDM,classical,0.6222222222222222,0.6007905138339921,{}
105,reference,control/riemann-kernel-SVM,control,0.5555555555555556,0.5573122529644269,"{""C"": 1.0}"
105,reference,control/logeuclid-kernel-SVM,control,0.5555555555555556,0.5573122529644269,"{""C"": 1.0}"
105,reference,quantum/HS-overlap,quantum,0.5555555555555556,0.5632411067193677,"{""C"": 1.0, ""gamma_mult"": 1.0}"
105,reference,quantum/Fidelity,quantum,0.5777777777777777,0.5770750988142292,"{""C"": 10.0, ""gamma_mult"": 1.0}"
105,reference,quantum/HS-RBF,quantum,0.5555555555555556,0.5632411067193676,"{""C"": 1.0, ""gamma_mult"": 0.25}"
105,reference,quantum/Bures-RBF,quantum,0.5333333333333333,0.5632411067193677,"{""C"": 1.0, ""gamma_mult"": 0.25}"
105,reference,quantum/QRE-RBF,quantum,0.5555555555555556,0.5691699604743083,"{""C"": 1.0, ""gamma_mult"": 0.25}"
106,reference,classical/TS+LR,classical,0.7333333333333333,0.7162698412698413,"{""clf__C"": 0.1}"
106,reference,classical/MDM,classical,0.6666666666666666,0.7023809523809524,{}
106,reference,control/riemann-kernel-SVM,control,0.6888888888888889,0.7123015873015873,"{""C"": 10.0}"
106,reference,control/logeuclid-kernel-SVM,control,0.6888888888888889,0.7123015873015873,"{""C"": 10.0}"
106,reference,quantum/HS-overlap,quantum,0.6666666666666666,0.6944444444444444,"{""C"": 1.0, ""gamma_mult"": 1.0}"
106,reference,quantum/Fidelity,quantum,0.7111111111111111,0.6884920634920635,"{""C"": 10.0, ""gamma_mult"": 1.0}"
106,reference,quantum/HS-RBF,quantum,0.7111111111111111,0.7023809523809524,"{""C"": 1.0, ""gamma_mult"": 0.25}"
106,reference,quantum/Bures-RBF,quantum,0.7111111111111111,0.7281746031746031,"{""C"": 1.0, ""gamma_mult"": 0.25}"
106,reference,quantum/QRE-RBF,quantum,0.7111111111111111,0.7281746031746031,"{""C"": 1.0, ""gamma_mult"": 0.25}"
