subject,frame,pipeline,group,accuracy,auc,best
21,reference,classical/TS+LR,classical,0.6222222222222222,0.7301587301587301,"{""clf__C"": 0.1}"
21,reference,classical/MDM,classical,0.7111111111111111,0.748015873015873,{}
21,reference,control/riemann-kernel-SVM,control,0.6444444444444445,0.7261904761904762,"{""C"": 0.1}"
21,reference,control/logeuclid-kernel-SVM,control,0.6444444444444445,0.7261904761904762,"{""C"": 0.1}"
21,reference,quantum/HS-overlap,quantum,0.6444444444444445,0.7083333333333333,"{""C"": 1.0, ""gamma_mult"": 1.0}"
21,reference,quantum/Fidelity,quantum,0.6666666666666666,0.7123015873015873,"{""C"": 10.0, ""gamma_mult"": 1.0}"
21,reference,quantum/HS-RBF,quantum,0.6444444444444445,0.7182539682539683,"{""C"": 1.0, ""gamma_mult"": 0.25}"
21,reference,quantum/Bures-RBF,quantum,0.5777777777777777,0.7023809523809524,"{""C"": 10.0, ""gamma_mult"": 0.25}"
21,reference,quantum/QRE-RBF,quantum,0.5777777777777777,0.6726190476190476,"{""C"": 10.0, ""gamma_mult"": 0.25}"
22,reference,classical/TS+LR,classical,0.6888888888888889,0.6778656126482213,"{""clf__C"": 10.0}"
22,reference,classical/MDM,classical,0.6222222222222222,0.6324110671936758,{}
22,reference,control/riemann-kernel-SVM,control,0.6444444444444445,0.6620553359683795,"{""C"": 0.1}"
22,reference,control/logeuclid-kernel-SVM,control,0.6444444444444445,0.6620553359683795,"{""C"": 0.1}"
22,reference,quantum/HS-overlap,quantum,0.6222222222222222,0.6798418972332017,"{""C"": 10.0, ""gamma_mult"": 1.0}"
22,reference,quantum/Fidelity,quantum,0.6888888888888889,0.6679841897233202,"{""C"": 10.0, ""gamma_mult"": 1.0}"
22,reference,quantum/HS-RBF,quantum,0.6,0.6877470355731226,"{""C"": 1.0, ""gamma_mult"": 0.25}"
22,reference,quantum/Bures-RBF,quantum,0.6222222222222222,0.6640316205533596,"{""C"": 0.1, ""gamma_mult"": 0.25}"
22,reference,quantum/QRE-RBF,quantum,0.6222222222222222,0.6620553359683794,"{""C"": 0.1, ""gamma_mult"": 0.25}"
23,reference,classical/TS+LR,classical,0.8222222222222222,0.8873517786561264,"{""clf__C"": 0.1}"
23,reference,classical/MDM,classical,0.8,0.8735177865612648,{}
23,reference,control/riemann-kernel-SVM,control,0.7555555555555555,0.8695652173913044,"{""C"": 1.0}"
23,reference,control/logeuclid-kernel-SVM,control,0.7555555555555555,0.8695652173913044,"{""C"": 1.0}"
23,reference,quantum/HS-overlap,quantum,0.8,0.8735177865612648,"{""C"": 10.0, ""gamma_mult"": 1.0}"
23,reference,quantum/Fidelity,quantum,0.7777777777777778,0.8774703557312253,"{""C"": 10.0, ""gamma_mult"": 1.0}"
23,reference,quantum/HS-RBF,quantum,0.7777777777777778,0.8656126482213439,"{""C"": 1.0, ""gamma_mult"": 0.25}"
23,reference,quantum/Bures-RBF,quantum,0.7111111111111111,0.8774703557312252,"{""C"": 0.1, ""gamma_mult"": 0.25}"
23,reference,quantum/QRE-RBF,quantum,0.7111111111111111,0.8774703557312252,"{""C"": 0.1, ""gamma_mult"": 0.25}"
24,reference,classical/TS+LR,classical,0.5111111111111111,0.658102766798419,"{""clf__C"": 1.0}"
24,reference,classical/MDM,classical,0.5111111111111111,0.6521739130434783,{}
24,reference,control/riemann-kernel-SVM,control,0.5111111111111111,0.6521739130434783,"{""C"": 1.0}"
24,reference,control/logeuclid-kernel-SVM,control,0.5111111111111111,0.6521739130434783,"{""C"": 1.0}"
24,reference,quantum/HS-overlap,quantum,0.5333333333333333,0.6679841897233202,"{""C"": 10.0, ""gamma_mult"": 1.0}"
24,reference,quantum/Fidelity,quantum,0.5111111111111111,0.6600790513833992,"{""C"": 10.0, ""gamma_mult"": 1.0}"
24,reference,quantum/HS-RBF,quantum,0.5111111111111111,0.6600790513833992,"{""C"": 1.0, ""gamma_mult"": 0.25}"
24,reference,quantum/Bures-RBF,quantum,0.5111111111111111,0.6521739130434783,"{""C"": 1.0, ""gamma_mult"": 0.25}"
24,reference,quantum/QRE-RBF,quantum,0.5111111111111111,0.6561264822134387,"{""C"": 1.0, ""gamma_mult"": 0.25}"
25,reference,classical/TS+LR,classical,0.7111111111111111,0.7569169960474308,"{""clf__C"": 0.1}"
25,reference,classical/MDM,classical,0.7111111111111111,0.7707509881422924,{}
25,reference,control/riemann-kernel-SVM,control,0.6888888888888889,0.766798418972332,"{""C"": 1.0}"
25,reference,control/logeuclid-kernel-SVM,control,0.6888888888888889,0.766798418972332,"{""C"": 1.0}"
25,reference,quantum/HS-overlap,quantum,0.7333333333333333,0.7747035573122529,"{""C"": 10.0, ""gamma_mult"": 1.0}"
25,reference,quantum/Fidelity,quantum,0.7333333333333333,0.7865612648221344,"{""C"": 10.0, ""gamma_mult"": 1.0}"
