frame,pipeline,group,acc_mean,acc_std,auc_mean,n_subjects
reference,quantum/HS-RBF,quantum,0.6833333333333333,0.17807514811849812,0.738023676203024,8
reference,quantum/HS-overlap,quantum,0.6805555555555556,0.17535552196293228,0.7313527354288224,8
reference,quantum/Bures-RBF,quantum,0.675,0.1843765413351411,0.7367855574377313,8
reference,quantum/QRE-RBF,quantum,0.675,0.1907702756195648,0.7365424430641822,8
reference,quantum/Fidelity,quantum,0.6722222222222223,0.1691351587933014,0.731837003576134,8
reference,control/logeuclid-kernel-SVM,control,0.6694444444444445,0.17874242254014655,0.7256522915490307,8
reference,control/riemann-kernel-SVM,control,0.6694444444444445,0.17874242254014655,0.7254042756760148,8
reference,classical/MDM,classical,0.6666666666666666,0.17213259316477406,0.7202165286404417,8
reference,classical/TS+LR,classical,0.6555555555555556,0.1918994445677132,0.7268972724135767,8
