subject,frame,pipeline,group,accuracy,auc,best
40,sensor,quantum/Fidelity,quantum,0.5111111111111111,0.5694444444444444,"{""C"": 10.0, ""gamma_mult"": 1.0}"
40,sensor,quantum/HS-RBF,quantum,0.5333333333333333,0.5813492063492064,"{""C"": 10.0, ""gamma_mult"": 1.0}"
40,sensor,quantum/Bures-RBF,quantum,0.5333333333333333,0.5753968253968255,"{""C"": 10.0, ""gamma_mult"": 0.25}"
40,sensor,quantum/QRE-RBF,quantum,0.5333333333333333,0.5674603174603174,"{""C"": 10.0, ""gamma_mult"": 0.25}"
41,sensor,classical/TS+LR,classical,0.7333333333333333,0.7797619047619048,"{""clf__C"": 0.1}"
41,sensor,classical/MDM,classical,0.5333333333333333,0.7817460317460317,{}
41,sensor,control/riemann-kernel-SVM,control,0.6222222222222222,0.7817460317460317,"{""C"": 1.0}"
41,sensor,control/logeuclid-kernel-SVM,control,0.7111111111111111,0.7678571428571429,"{""C"": 10.0}"
41,sensor,quantum/HS-overlap,quantum,0.5333333333333333,0.5734126984126984,"{""C"": 10.0, ""gamma_mult"": 1.0}"
41,sensor,quantum/Fidelity,quantum,0.5333333333333333,0.6805555555555556,"{""C"": 10.0, ""gamma_mult"": 1.0}"
41,sensor,quantum/HS-RBF,quantum,0.6222222222222222,0.6428571428571428,"{""C"": 10.0, ""gamma_mult"": 1.0}"
41,sensor,quantum/Bures-RBF,quantum,0.6444444444444445,0.6547619047619048,"{""C"": 10.0, ""gamma_mult"": 0.25}"
41,sensor,quantum/QRE-RBF,quantum,0.5333333333333333,0.6428571428571428,"{""C"": 10.0, ""gamma_mult"": 0.25}"
42,sensor,classical/TS+LR,classical,0.6222222222222222,0.9347826086956522,"{""clf__C"": 1.0}"
42,sensor,classical/MDM,classical,0.5333333333333333,0.9822134387351779,{}
42,sensor,control/riemann-kernel-SVM,control,0.6222222222222222,0.9367588932806324,"{""C"": 10.0}"
42,sensor,control/logeuclid-kernel-SVM,control,0.5333333333333333,0.9229249011857706,"{""C"": 10.0}"
42,sensor,quantum/HS-overlap,quantum,0.4888888888888889,0.883399209486166,"{""C"": 10.0, ""gamma_mult"": 1.0}"
42,sensor,quantum/Fidelity,quantum,0.4888888888888889,0.9150197628458497,"{""C"": 10.0, ""gamma_mult"": 1.0}"
42,sensor,quantum/HS-RBF,quantum,0.5777777777777777,0.8774703557312252,"{""C"": 10.0, ""gamma_mult"": 1.0}"
42,sensor,quantum/Bures-RBF,quantum,0.5777777777777777,0.9031620553359684,"{""C"": 10.0, ""gamma_mult"": 0.25}"
42,sensor,quantum/QRE-RBF,quantum,0.6222222222222222,0.8438735177865613,"{""C"": 10.0, ""gamma_mult"": 1.0}"
43,sensor,classical/TS+LR,classical,0.8888888888888888,0.940711462450593,"{""clf__C"": 0.1}"
43,sensor,classical/MDM,classical,0.5555555555555556,0.8596837944664032,{}
43,sensor,control/riemann-kernel-SVM,control,0.8888888888888888,0.9308300395256917,"{""C"": 1.0}"
43,sensor,control/logeuclid-kernel-SVM,control,0.7777777777777778,0.9011857707509882,"{""C"": 10.0}"
43,sensor,quantum/HS-overlap,quantum,0.8222222222222222,0.9209486166007905,"{""C"": 10.0, ""gamma_mult"": 1.0}"
43,sensor,quantum/Fidelity,quantum,0.8222222222222222,0.9466403162055336,"{""C"": 10.0, ""gamma_mult"": 1.0}"
43,sensor,quantum/HS-RBF,quantum,0.8444444444444444,0.9407114624505929,"{""C"": 10.0, ""gamma_mult"": 0.25}"
43,sensor,quantum/Bures-RBF,quantum,0.8222222222222222,0.9644268774703557,"{""C"": 10.0, ""gamma_mult"": 0.25}"
43,sensor,quantum/QRE-RBF,quantum,0.8,0.9328063241106719,"{""C"": 1.0, ""gamma_mult"": 0.25}"
44,sensor,classical/TS+LR,classical,0.7111111111111111,0.8142292490118577,"{""clf__C"": 0.1}"
44,sensor,classical/MDM,classical,0.5555555555555556,0.5889328063241106,{}
44,sensor,control/riemann-kernel-SVM,control,0.7333333333333333,0.7865612648221344,"{""C"": 1.0}"
44,sensor,control/logeuclid-kernel-SVM,control,0.7333333333333333,0.7529644268774703,"{""C"": 10.0}"
44,sensor,quantum/HS-overlap,quantum,0.6666666666666666,0.7213438735177866,"{""C"": 10.0, ""gamma_mult"": 1.0}"
44,sensor,quantum/Fidelity,quantum,0.6444444444444445,0.7727272727272727,"{""C"": 10.0, ""gamma_mult"": 1.0}"
44,sensor,quantum/HS-RBF,quantum,0.6666666666666666,0.7114624505928854,"{""C"": 1.0, ""gamma_mult"": 0.25}"
44,sensor,quantum/Bures-RBF,quantum,0.7111111111111111,0.7727272727272727,"{""C"": 10.0, ""gamma_mult"": 0.25}"
44,sensor,quantum/QRE-RBF,quantum,0.7111111111111111,0.7845849802371542,"{""C"": 1.0, ""gamma_mult"": 0.25}"
45,sensor,classical/TS+LR,classical,0.6,0.6758893280632411,"{""clf__C"": 0.1}"
45,sensor,classical/MDM,classical,0.5777777777777777,0.6363636363636364,{}
45,sensor,control/riemann-kernel-SVM,control,0.5777777777777777,0.66600790513834,"{""C"": 1.0}"
45,sensor,control/logeuclid-kernel-SVM,control,0.5555555555555556,0.6521739130434784,"{""C"": 10.0}"
45,sensor,quantum/HS-overlap,quantum,0.5111111111111111,0.650197628458498,"{""C"": 10.0, ""gamma_mult"": 1.0}"
45,sensor,quantum/Fidelity,quantum,0.6,0.6363636363636364,"{""C"": 10.0, ""gamma_mult"": 1.0}"
45,sensor,quantum/HS-RBF,quantum,0.5333333333333333,0.6343873517786561,"{""C"": 10.0, ""gamma_mult"": 0.25}"
45,sensor,quantum/Bures-RBF,quantum,0.5555555555555556,0.6403162055335968,"{""C"": 10.0, ""gamma_mult"": 0.25}"
45,sensor,quantum/QRE-RBF,quantum,0.5555555555555556,0.6462450592885376,"{""C"": 10.0, ""gamma_mult"": 0.25}"
46,sensor,classical/TS+LR,classical,0.6444444444444445,0.766798418972332,"{""clf__C"": 0.1}"
46,sensor,classical/MDM,classical,0.5333333333333333,0.6027667984189723,{}
46,sensor,control/riemann-kernel-SVM,control,0.5777777777777777,0.733201581027668,"{""C"": 1.0}"
46,sensor,control/logeuclid-kernel-SVM,control,0.7111111111111111,0.8063241106719368,"{""C"": 1.0}"
46,sensor,quantum/HS-overlap,quantum,0.5777777777777777,0.6976284584980237,"{""C"": 10.0, ""gamma_mult"": 1.0}"
46,sensor,quantum/Fidelity,quantum,0.6444444444444445,0.7134387351778656,"{""C"": 10.0, ""gamma_mult"": 1.0}"
46,sensor,quantum/HS-RBF,quantum,0.6,0.6818181818181819,"{""C"": 10.0, ""gamma_mult"": 0.25}"
46,sensor,quantum/Bures-RBF,quantum,0.6,0.6877470355731226,"{""C"": 10.0, ""gamma_mult"": 0.25}"
46,sensor,quantum/QRE-RBF,quantum,0.5555555555555556,0.66600790513834,"{""C"": 10.0, ""gamma_mult"": 0.25}"
47,sensor,classical/TS+LR,classical,0.6,0.6071428571428572,"{""clf__C"": 0.1}"
47,sensor,classical/MDM,classical,0.5333333333333333,0.46428571428571425,{}
47,sensor,control/riemann-kernel-SVM,control,0.6,0.6011904761904762,"{""C"": 1.0}"
47,sensor,control/logeuclid-kernel-SVM,control,0.5777777777777777,0.5813492063492064,"{""C"": 1.0}"
47,sensor,quantum/HS-overlap,quantum,0.5333333333333333,0.3134920634920635,"{""C"": 10.0, ""gamma_mult"": 1.0}"
47,sensor,quantum/Fidelity,quantum,0.5333333333333333,0.43849206349206354,"{""C"": 10.0, ""gamma_mult"": 1.0}"
47,sensor,quantum/HS-RBF,quantum,0.5333333333333333,0.4920634920634921,"{""C"": 1.0, ""gamma_mult"": 4.0}"
47,sensor,quantum/Bures-RBF,quantum,0.5333333333333333,0.4345238095238095,"{""C"": 10.0, ""gamma_mult"": 0.25}"
47,sensor,quantum/QRE-RBF,quantum,0.5333333333333333,0.36904761904761907,"{""C"": 10.0, ""gamma_mult"": 0.25}"
48,sensor,classical/TS+LR,classical,0.8,0.883399209486166,"{""clf__C"": 0.1}"
48,sensor,classical/MDM,classical,0.5111111111111111,0.8043478260869565,{}
48,sensor,control/riemann-kernel-SVM,control,0.7555555555555555,0.8873517786561265,"{""C"": 1.0}"
48,sensor,control/logeuclid-kernel-SVM,control,0.8222222222222222,0.883399209486166,"{""C"": 1.0}"
48,sensor,quantum/HS-overlap,quantum,0.7333333333333333,0.8478260869565217,"{""C"": 10.0, ""gamma_mult"": 1.0}"
48,sensor,quantum/Fidelity,quantum,0.8444444444444444,0.9051383399209486,"{""C"": 10.0, ""gamma_mult"": 1.0}"
48,sensor,quantum/HS-RBF,quantum,0.7777777777777778,0.8695652173913043,"{""C"": 1.0, ""gamma_mult"": 4.0}"
48,sensor,quantum/Bures-RBF,quantum,0.8444444444444444,0.932806324110672,"{""C"": 10.0, ""gamma_mult"": 0.25}"
48,sensor,quantum/QRE-RBF,quantum,0.8222222222222222,0.9189723320158103,"{""C"": 10.0, ""gamma_mult"": 0.25}"
49,sensor,classical/TS+LR,classical,0.7777777777777778,0.9664031620553359,"{""clf__C"": 0.1}"
49,sensor,classical/MDM,classical,0.4888888888888889,0.8913043478260869,{}
49,sensor,control/riemann-kernel-SVM,control,0.8,0.9525691699604744,"{""C"": 0.1}"
49,sensor,control/logeuclid-kernel-SVM,control,0.8666666666666667,0.9367588932806324,"{""C"": 0.1}"
49,sensor,quantum/HS-overlap,quantum,0.6444444444444445,0.883399209486166,"{""C"": 10.0, ""gamma_mult"": 1.0}"
49,sensor,quantum/Fidelity,quantum,0.8222222222222222,0.9505928853754941,"{""C"": 10.0, ""gamma_mult"": 1.0}"
49,sensor,quantum/HS-RBF,quantum,0.6,0.8952569169960474,"{""C"": 10.0, ""gamma_mult"": 1.0}"
49,sensor,quantum/Bures-RBF,quantum,0.8666666666666667,0.9664031620553359,"{""C"": 10.0, ""gamma_mult"": 0.25}"
49,sensor,quantum/QRE-RBF,quantum,0.6,0.9565217391304348,"{""C"": 1.0, ""gamma_mult"": 1.0}"
50,sensor,classical/TS+LR,classical,0.5333333333333333,0.6047430830039525,"{""clf__C"": 0.1}"
50,sensor,classical/MDM,classical,0.5111111111111111,0.6067193675889329,{}
50,sensor,control/riemann-kernel-SVM,control,0.5333333333333333,0.6027667984189723,"{""C"": 0.1}"
50,sensor,control/logeuclid-kernel-SVM,control,0.5333333333333333,0.6047430830039526,"{""C"": 10.0}"
50,sensor,quantum/HS-overlap,quantum,0.5111111111111111,0.608695652173913,"{""C"": 10.0, ""gamma_mult"": 1.0}"
50,sensor,quantum/Fidelity,quantum,0.5333333333333333,0.6086956521739131,"{""C"": 10.0, ""gamma_mult"": 1.0}"
50,sensor,quantum/HS-RBF,quantum,0.6,0.6047430830039526,"{""C"": 10.0, ""gamma_mult"": 1.0}"
50,sensor,quantum/Bures-RBF,quantum,0.6222222222222222,0.6007905138339921,"{""C"": 10.0, ""gamma_mult"": 0.25}"
50,sensor,quantum/QRE-RBF,quantum,0.5333333333333333,0.5830039525691699,"{""C"": 1.0, ""gamma_mult"": 0.25}"
51,sensor,classical/TS+LR,classical,0.4444444444444444,0.4365079365079365,"{""clf__C"": 0.1}"
51,sensor,classical/MDM,classical,0.5333333333333333,0.5476190476190476,{}
51,sensor,control/riemann-kernel-SVM,control,0.4222222222222222,0.44246031746031744,"{""C"": 0.1}"
51,sensor,control/logeuclid-kernel-SVM,control,0.4444444444444444,0.4464285714285714,"{""C"": 10.0}"
51,sensor,quantum/HS-overlap,quantum,0.5333333333333333,0.4801587301587302,"{""C"": 10.0, ""gamma_mult"": 1.0}"
51,sensor,quantum/Fidelity,quantum,0.5333333333333333,0.45634920634920634,"{""C"": 10.0, ""gamma_mult"": 1.0}"
51,sensor,quantum/HS-RBF,quantum,0.4666666666666667,0.6666666666666666,"{""C"": 1.0, ""gamma_mult"": 4.0}"
51,sensor,quantum/Bures-RBF,quantum,0.4666666666666667,0.4404761904761905,"{""C"": 10.0, ""gamma_mult"": 0.25}"
51,sensor,quantum/QRE-RBF,quantum,0.4666666666666667,0.5238095238095238,"{""C"": 10.0, ""gamma_mult"": 1.0}"
52,sensor,classical/TS+LR,classical,0.5777777777777777,0.8650793650793651,"{""clf__C"": 1.0}"
52,sensor,classical/MDM,classical,0.4888888888888889,0.8095238095238094,{}
52,sensor,control/riemann-kernel-SVM,control,0.5555555555555556,0.871031746031746,"{""C"": 10.0}"
52,sensor,control/logeuclid-kernel-SVM,control,0.5555555555555556,0.8392857142857143,"{""C"": 1.0}"
52,sensor,quantum/HS-overlap,quantum,0.7555555555555555,0.8174603174603174,"{""C"": 10.0, ""gamma_mult"": 1.0}"
52,sensor,quantum/Fidelity,quantum,0.6666666666666666,0.8313492063492064,"{""C"": 10.0, ""gamma_mult"": 1.0}"
52,sensor,quantum/HS-RBF,quantum,0.6888888888888889,0.8194444444444444,"{""C"": 10.0, ""gamma_mult"": 0.25}"
52,sensor,quantum/Bures-RBF,quantum,0.7111111111111111,0.8392857142857143,"{""C"": 10.0, ""gamma_mult"": 0.25}"
52,sensor,quantum/QRE-RBF,quantum,0.7111111111111111,0.8134920634920635,"{""C"": 10.0, ""gamma_mult"": 0.25}"
53,sensor,classical/TS+LR,classical,0.4222222222222222,0.5019762845849802,"{""clf__C"": 0.1}"
53,sensor,classical/MDM,classical,0.5333333333333333,0.4703557312252964,{}
53,sensor,control/riemann-kernel-SVM,control,0.4222222222222222,0.48221343873517786,"{""C"": 10.0}"
53,sensor,control/logeuclid-kernel-SVM,control,0.4222222222222222,0.4901185770750988,"{""C"": 10.0}"
53,sensor,quantum/HS-overlap,quantum,0.5111111111111111,0.6758893280632411,"{""C"": 10.0, ""gamma_mult"": 1.0}"
53,sensor,quantum/Fidelity,quantum,0.4888888888888889,0.5375494071146245,"{""C"": 10.0, ""gamma_mult"": 1.0}"
53,sensor,quantum/HS-RBF,quantum,0.4666666666666667,0.567193675889328,"{""C"": 10.0, ""gamma_mult"": 1.0}"
53,sensor,quantum/Bures-RBF,quantum,0.4888888888888889,0.4505928853754941,"{""C"": 10.0, ""gamma_mult"": 0.25}"
53,sensor,quantum/QRE-RBF,quantum,0.5333333333333333,0.5059288537549407,"{""C"": 10.0, ""gamma_mult"": 1.0}"
54,sensor,classical/TS+LR,classical,0.6666666666666666,0.8300395256916997,"{""clf__C"": 10.0}"
54,sensor,classical/MDM,classical,0.5111111111111111,0.883399209486166,{}
54,sensor,control/riemann-kernel-SVM,control,0.6666666666666666,0.8359683794466404,"{""C"": 0.1}"
54,sensor,control/logeuclid-kernel-SVM,control,0.6,0.7984189723320159,"{""C"": 10.0}"
54,sensor,quantum/HS-overlap,quantum,0.7111111111111111,0.8478260869565217,"{""C"": 10.0, ""gamma_mult"": 1.0}"
54,sensor,quantum/Fidelity,quantum,0.6,0.8181818181818182,"{""C"": 10.0, ""gamma_mult"": 1.0}"
54,sensor,quantum/HS-RBF,quantum,0.6444444444444445,0.8142292490118578,"{""C"": 10.0, ""gamma_mult"": 1.0}"
54,sensor,quantum/Bures-RBF,quantum,0.6,0.74901185770751,"{""C"": 10.0, ""gamma_mult"": 0.25}"
54,sensor,quantum/QRE-RBF,quantum,0.7111111111111111,0.8142292490118577,"{""C"": 10.0, ""gamma_mult"": 1.0}"
37,reference,classical/TS+LR,classical,0.4666666666666667,0.5434782608695653,"{""clf__C"": 0.1}"
37,reference,classical/MDM,classical,0.5111111111111111,0.5059288537549407,{}
37,reference,control/riemann-kernel-SVM,control,0.4444444444444444,0.5296442687747036,"{""C"": 10.0}"
37,reference,control/logeuclid-kernel-SVM,control,0.4444444444444444,0.5296442687747036,"{""C"": 10.0}"
37,reference,quantum/HS-overlap,quantum,0.5111111111111111,0.5118577075098814,"{""C"": 10.0, ""gamma_mult"": 1.0}"
37,reference,quantum/Fidelity,quantum,0.5111111111111111,0.5395256916996047,"{""C"": 10.0, ""gamma_mult"": 1.0}"
37,reference,quantum/HS-RBF,quantum,0.4888888888888889,0.5355731225296443,"{""C"": 1.0, ""gamma_mult"": 0.25}"
37,reference,quantum/Bures-RBF,quantum,0.5111111111111111,0.5118577075098814,"{""C"": 0.1, ""gamma_mult"": 0.25}"
37,reference,quantum/QRE-RBF,quantum,0.5111111111111111,0.5118577075098814,"{""C"": 0.1, ""gamma_mult"": 0.25}"
38,reference,classical/TS+LR,classical,0.5555555555555556,0.5573122529644269,"{""clf__C"": 10.0}"
38,reference,classical/MDM,classical,0.5777777777777777,0.541501976284585,{}
38,reference,control/riemann-kernel-SVM,control,0.5555555555555556,0.5553359683794467,"{""C"": 1.0}"
38,reference,control/logeuclid-kernel-SVM,control,0.5555555555555556,0.5553359683794467,"{""C"": 1.0}"
38,reference,quantum/HS-overlap,quantum,0.5555555555555556,0.567193675889328,"{""C"": 1.0, ""gamma_mult"": 1.0}"
38,reference,quantum/Fidelity,quantum,0.5777777777777777,0.5869565217391304,"{""C"": 10.0, ""gamma_mult"": 1.0}"
38,reference,quantum/HS-RBF,quantum,0.5555555555555556,0.541501976284585,"{""C"": 0.1, ""gamma_mult"": 1.0}"
38,reference,quantum/Bures-RBF,quantum,0.5777777777777777,0.5592885375494071,"{""C"": 1.0, ""gamma_mult"": 1.0}"
38,reference,quantum/QRE-RBF,quantum,0.5777777777777777,0.5573122529644269,"{""C"": 1.0, ""gamma_mult"": 0.25}"
