subject,frame,pipeline,group,accuracy,auc,best
94,sensor,classical/TS+LR,classical,0.8222222222222222,1.0,"{""clf__C"": 0.1}"
94,sensor,classical/MDM,classical,0.5111111111111111,0.9762845849802371,{}
94,sensor,control/riemann-kernel-SVM,control,0.8,1.0,"{""C"": 1.0}"
94,sensor,control/logeuclid-kernel-SVM,control,0.8666666666666667,0.992094861660079,"{""C"": 10.0}"
94,sensor,quantum/HS-overlap,quantum,0.6888888888888889,0.9446640316205533,"{""C"": 10.0, ""gamma_mult"": 1.0}"
94,sensor,quantum/Fidelity,quantum,0.7555555555555555,0.9960474308300395,"{""C"": 10.0, ""gamma_mult"": 1.0}"
94,sensor,quantum/HS-RBF,quantum,0.7555555555555555,0.9901185770750989,"{""C"": 10.0, ""gamma_mult"": 0.25}"
94,sensor,quantum/Bures-RBF,quantum,0.7555555555555555,1.0,"{""C"": 10.0, ""gamma_mult"": 0.25}"
94,sensor,quantum/QRE-RBF,quantum,0.7555555555555555,1.0,"{""C"": 10.0, ""gamma_mult"": 0.25}"
95,sensor,classical/TS+LR,classical,0.6,0.6383399209486166,"{""clf__C"": 0.1}"
95,sensor,classical/MDM,classical,0.4888888888888889,0.6403162055335968,{}
95,sensor,control/riemann-kernel-SVM,control,0.5555555555555556,0.6106719367588933,"{""C"": 10.0}"
95,sensor,control/logeuclid-kernel-SVM,control,0.5777777777777777,0.6600790513833992,"{""C"": 10.0}"
95,sensor,quantum/HS-overlap,quantum,0.4666666666666667,0.5296442687747036,"{""C"": 10.0, ""gamma_mult"": 1.0}"
95,sensor,quantum/Fidelity,quantum,0.5555555555555556,0.6185770750988142,"{""C"": 10.0, ""gamma_mult"": 1.0}"
95,sensor,quantum/HS-RBF,quantum,0.5555555555555556,0.5592885375494072,"{""C"": 10.0, ""gamma_mult"": 0.25}"
95,sensor,quantum/Bures-RBF,quantum,0.6,0.6086956521739131,"{""C"": 10.0, ""gamma_mult"": 0.25}"
95,sensor,quantum/QRE-RBF,quantum,0.6,0.5731225296442688,"{""C"": 10.0, ""gamma_mult"": 0.25}"
96,sensor,classical/TS+LR,classical,0.5777777777777777,0.5592885375494071,"{""clf__C"": 0.1}"
96,sensor,classical/MDM,classical,0.4888888888888889,0.5869565217391305,{}
96,sensor,control/riemann-kernel-SVM,control,0.6222222222222222,0.5612648221343874,"{""C"": 10.0}"
96,sensor,control/logeuclid-kernel-SVM,control,0.4444444444444444,0.5652173913043479,"{""C"": 10.0}"
96,sensor,quantum/HS-overlap,quantum,0.4666666666666667,0.4505928853754941,"{""C"": 10.0, ""gamma_mult"": 1.0}"
96,sensor,quantum/Fidelity,quantum,0.5777777777777777,0.5355731225296443,"{""C"": 10.0, ""gamma_mult"": 1.0}"
96,sensor,quantum/HS-RBF,quantum,0.5333333333333333,0.48023715415019763,"{""C"": 10.0, ""gamma_mult"": 0.25}"
96,sensor,quantum/Bures-RBF,quantum,0.6,0.5830039525691699,"{""C"": 10.0, ""gamma_mult"": 0.25}"
96,sensor,quantum/QRE-RBF,quantum,0.6222222222222222,0.5316205533596838,"{""C"": 10.0, ""gamma_mult"": 0.25}"
97,sensor,classical/TS+LR,classical,0.4888888888888889,0.5770750988142292,"{""clf__C"": 1.0}"
97,sensor,classical/MDM,classical,0.5555555555555556,0.6304347826086956,{}
97,sensor,control/riemann-kernel-SVM,control,0.5111111111111111,0.575098814229249,"{""C"": 10.0}"
97,sensor,control/logeuclid-kernel-SVM,control,0.5111111111111111,0.5177865612648221,"{""C"": 10.0}"
97,sensor,quantum/HS-overlap,quantum,0.5555555555555556,0.6818181818181818,"{""C"": 10.0, ""gamma_mult"": 1.0}"
97,sensor,quantum/Fidelity,quantum,0.4888888888888889,0.5830039525691699,"{""C"": 10.0, ""gamma_mult"": 1.0}"
97,sensor,quantum/HS-RBF,quantum,0.4888888888888889,0.5652173913043479,"{""C"": 10.0, ""gamma_mult"": 0.25}"
97,sensor,quantum/Bures-RBF,quantum,0.4888888888888889,0.5019762845849802,"{""C"": 10.0, ""gamma_mult"": 0.25}"
97,sensor,quantum/QRE-RBF,quantum,0.4888888888888889,0.5553359683794467,"{""C"": 10.0, ""gamma_mult"": 0.25}"
98,sensor,classical/TS+LR,classical,0.5111111111111111,0.557312252964427,"{""clf__C"": 0.1}"
98,sensor,classical/MDM,classical,0.5111111111111111,0.6383399209486167,{}
98,sensor,control/riemann-kernel-SVM,control,0.5111111111111111,0.5533596837944664,"{""C"": 1.0}"
98,sensor,control/logeuclid-kernel-SVM,control,0.4222222222222222,0.4980237154150198,"{""C"": 10.0}"
98,sensor,quantum/HS-overlap,quantum,0.4,0.43873517786561267,"{""C"": 10.0, ""gamma_mult"": 1.0}"
98,sensor,quantum/Fidelity,quantum,0.4666666666666667,0.38537549407114624,"{""C"": 10.0, ""gamma_mult"": 1.0}"
98,sensor,quantum/HS-RBF,quantum,0.4222222222222222,0.38537549407114624,"{""C"": 10.0, ""gamma_mult"": 0.25}"
98,sensor,quantum/Bures-RBF,quantum,0.35555555555555557,0.3735177865612649,"{""C"": 10.0, ""gamma_mult"": 0.25}"
98,sensor,quantum/QRE-RBF,quantum,0.4222222222222222,0.3814229249011858,"{""C"": 10.0, ""gamma_mult"": 0.25}"
99,sensor,classical/TS+LR,classical,0.4888888888888889,0.5513833992094861,"{""clf__C"": 0.1}"
99,sensor,classical/MDM,classical,0.5111111111111111,0.47826086956521735,{}
99,sensor,control/riemann-kernel-SVM,control,0.4888888888888889,0.5513833992094861,"{""C"": 1.0}"
99,sensor,control/logeuclid-kernel-SVM,control,0.4666666666666667,0.5632411067193676,"{""C"": 0.1}"
99,sensor,quantum/HS-overlap,quantum,0.4666666666666667,0.6660079051383399,"{""C"": 10.0, ""gamma_mult"": 1.0}"
99,sensor,quantum/Fidelity,quantum,0.4666666666666667,0.6699604743083005,"{""C"": 10.0, ""gamma_mult"": 1.0}"
99,sensor,quantum/HS-RBF,quantum,0.4666666666666667,0.6640316205533596,"{""C"": 10.0, ""gamma_mult"": 0.25}"
99,sensor,quantum/Bures-RBF,quantum,0.4888888888888889,0.6324110671936759,"{""C"": 10.0, ""gamma_mult"": 0.25}"
99,sensor,quantum/QRE-RBF,quantum,0.4666666666666667,0.6106719367588933,"{""C"": 10.0, ""gamma_mult"": 0.25}"
101,sensor,classical/TS+LR,classical,0.5111111111111111,0.48221343873517786,"{""clf__C"": 0.1}"
101,sensor,classical/MDM,classical,0.4222222222222222,0.47233201581027673,{}
101,sensor,control/riemann-kernel-SVM,control,0.5111111111111111,0.4861660079051383,"{""C"": 0.1}"
101,sensor,control/logeuclid-kernel-SVM,control,0.4888888888888889,0.4525691699604743,"{""C"": 10.0}"
101,sensor,quantum/HS-overlap,quantum,0.5111111111111111,0.5652173913043479,"{""C"": 10.0, ""gamma_mult"": 1.0}"
101,sensor,quantum/Fidelity,quantum,0.5111111111111111,0.5217391304347826,"{""C"": 10.0, ""gamma_mult"": 1.0}"
101,sensor,quantum/HS-RBF,quantum,0.4888888888888889,0.5375494071146245,"{""C"": 10.0, ""gamma_mult"": 0.25}"
101,sensor,quantum/Bures-RBF,quantum,0.5111111111111111,0.48023715415019763,"{""C"": 10.0, ""gamma_mult"": 0.25}"
101,sensor,quantum/QRE-RBF,quantum,0.5111111111111111,0.5039525691699605,"{""C"": 10.0, ""gamma_mult"": 0.25}"
102,sensor,classical/TS+LR,classical,0.7333333333333333,0.841897233201581,"{""clf__C"": 0.1}"
102,sensor,classical/MDM,classical,0.4888888888888889,0.841897233201581,{}
102,sensor,control/riemann-kernel-SVM,control,0.7555555555555555,0.8221343873517787,"{""C"": 0.1}"
102,sensor,control/logeuclid-kernel-SVM,control,0.7111111111111111,0.7786561264822134,"{""C"": 10.0}"
102,sensor,quantum/HS-overlap,quantum,0.4888888888888889,0.4960474308300395,"{""C"": 10.0, ""gamma_mult"": 1.0}"
102,sensor,quantum/Fidelity,quantum,0.4888888888888889,0.42292490118577075,"{""C"": 10.0, ""gamma_mult"": 1.0}"
102,sensor,quantum/HS-RBF,quantum,0.5111111111111111,0.40909090909090906,"{""C"": 10.0, ""gamma_mult"": 0.25}"
102,sensor,quantum/Bures-RBF,quantum,0.5111111111111111,0.41304347826086957,"{""C"": 10.0, ""gamma_mult"": 0.25}"
102,sensor,quantum/QRE-RBF,quantum,0.5111111111111111,0.4169960474308301,"{""C"": 10.0, ""gamma_mult"": 0.25}"
103,sensor,classical/TS+LR,classical,0.6444444444444445,0.7312252964426877,"{""clf__C"": 0.1}"
103,sensor,classical/MDM,classical,0.5555555555555556,0.7154150197628458,{}
103,sensor,control/riemann-kernel-SVM,control,0.6444444444444445,0.7450592885375493,"{""C"": 0.1}"
103,sensor,control/logeuclid-kernel-SVM,control,0.6666666666666666,0.7490118577075099,"{""C"": 1.0}"
103,sensor,quantum/HS-overlap,quantum,0.6222222222222222,0.7035573122529645,"{""C"": 10.0, ""gamma_mult"": 1.0}"
103,sensor,quantum/Fidelity,quantum,0.6444444444444445,0.741106719367589,"{""C"": 10.0, ""gamma_mult"": 1.0}"
103,sensor,quantum/HS-RBF,quantum,0.6222222222222222,0.7450592885375493,"{""C"": 10.0, ""gamma_mult"": 0.25}"
103,sensor,quantum/Bures-RBF,quantum,0.6222222222222222,0.7312252964426877,"{""C"": 10.0, ""gamma_mult"": 0.25}"
103,sensor,quantum/QRE-RBF,quantum,0.6444444444444445,0.7233201581027668,"{""C"": 10.0, ""gamma_mult"": 0.25}"
105,sensor,classical/TS+LR,classical,0.5333333333333333,0.5375494071146245,"{""clf__C"": 1.0}"
105,sensor,classical/MDM,classical,0.5555555555555556,0.6086956521739131,{}
105,sensor,control/riemann-kernel-SVM,control,0.5333333333333333,0.541501976284585,"{""C"": 0.1}"
105,sensor,control/logeuclid-kernel-SVM,control,0.5111111111111111,0.5454545454545454,"{""C"": 1.0}"
105,sensor,quantum/HS-overlap,quantum,0.6444444444444445,0.6007905138339921,"{""C"": 10.0, ""gamma_mult"": 1.0}"
105,sensor,quantum/Fidelity,quantum,0.6,0.5612648221343874,"{""C"": 10.0, ""gamma_mult"": 1.0}"
105,sensor,quantum/HS-RBF,quantum,0.5555555555555556,0.5375494071146245,"{""C"": 10.0, ""gamma_mult"": 0.25}"
105,sensor,quantum/Bures-RBF,quantum,0.5111111111111111,0.5296442687747035,"{""C"": 10.0, ""gamma_mult"": 0.25}"
105,sensor,quantum/QRE-RBF,quantum,0.5555555555555556,0.5316205533596838,"{""C"": 10.0, ""gamma_mult"": 0.25}"
106,sensor,classical/TS+LR,classical,0.6666666666666666,0.7043650793650794,"{""clf__C"": 0.1}"
106,sensor,classical/MDM,classical,0.4666666666666667,0.6626984126984127,{}
106,sensor,control/riemann-kernel-SVM,control,0.6444444444444445,0.7003968253968255,"{""C"": 0.1}"
106,sensor,control/logeuclid-kernel-SVM,control,0.6,0.6944444444444444,"{""C"": 1.0}"
106,sensor,quantum/HS-overlap,quantum,0.5555555555555556,0.6706349206349207,"{""C"": 10.0, ""gamma_mult"": 1.0}"
106,sensor,quantum/Fidelity,quantum,0.5111111111111111,0.6408730158730158,"{""C"": 10.0, ""gamma_mult"": 1.0}"
106,sensor,quantum/HS-RBF,quantum,0.5777777777777777,0.6091269841269841,"{""C"": 10.0, ""gamma_mult"": 1.0}"
106,sensor,quantum/Bures-RBF,quantum,0.5111111111111111,0.5912698412698413,"{""C"": 10.0, ""gamma_mult"": 0.25}"
106,sensor,quantum/QRE-RBF,quantum,0.5555555555555556,0.6408730158730158,"{""C"": 1.0, ""gamma_mult"": 0.25}"
107,sensor,classical/TS+LR,classical,0.5555555555555556,0.6587301587301587,"{""clf__C"": 1.0}"
107,sensor,classical/MDM,classical,0.4888888888888889,0.4523809523809524,{}
107,sensor,control/riemann-kernel-SVM,control,0.5777777777777777,0.6587301587301587,"{""C"": 0.1}"
107,sensor,control/logeuclid-kernel-SVM,control,0.6222222222222222,0.6785714285714286,"{""C"": 1.0}"
107,sensor,quantum/HS-overlap,quantum,0.5111111111111111,0.5376984126984127,"{""C"": 10.0, ""gamma_mult"": 1.0}"
107,sensor,quantum/Fidelity,quantum,0.5333333333333333,0.5178571428571429,"{""C"": 10.0, ""gamma_mult"": 1.0}"
107,sensor,quantum/HS-RBF,quantum,0.4888888888888889,0.4642857142857143,"{""C"": 10.0, ""gamma_mult"": 1.0}"
107,sensor,quantum/Bures-RBF,quantum,0.5333333333333333,0.5119047619047619,"{""C"": 10.0, ""gamma_mult"": 0.25}"
107,sensor,quantum/QRE-RBF,quantum,0.5333333333333333,0.49404761904761907,"{""C"": 1.0, ""gamma_mult"": 0.25}"
108,sensor,classical/TS+LR,classical,0.7777777777777778,0.8774703557312253,"{""clf__C"": 0.1}"
108,sensor,classical/MDM,classical,0.5777777777777777,0.8241106719367589,{}
108,sensor,control/riemann-kernel-SVM,control,0.8222222222222222,0.8715415019762847,"{""C"": 0.1}"
108,sensor,control/logeuclid-kernel-SVM,control,0.8222222222222222,0.8873517786561265,"{""C"": 1.0}"
108,sensor,quantum/HS-overlap,quantum,0.7555555555555555,0.8102766798418972,"{""C"": 10.0, ""gamma_mult"": 1.0}"
108,sensor,quantum/Fidelity,quantum,0.7333333333333333,0.8181818181818182,"{""C"": 10.0, ""gamma_mult"": 1.0}"
108,sensor,quantum/HS-RBF,quantum,0.7333333333333333,0.8260869565217391,"{""C"": 10.0, ""gamma_mult"": 0.25}"
108,sensor,quantum/Bures-RBF,quantum,0.7777777777777778,0.8241106719367589,"{""C"": 10.0, ""gamma_mult"": 0.25}"
108,sensor,quantum/QRE-RBF,quantum,0.7111111111111111,0.826086956521739,"{""C"": 10.0, ""gamma_mult"": 0.25}"
109,sensor,classical/TS+LR,classical,0.4888888888888889,0.4328063241106719,"{""clf__C"": 1.0}"
109,sensor,classical/MDM,classical,0.4888888888888889,0.42292490118577075,{}
109,sensor,control/riemann-kernel-SVM,control,0.4888888888888889,0.4347826086956522,"{""C"": 0.1}"
109,sensor,control/logeuclid-kernel-SVM,control,0.4888888888888889,0.5276679841897234,"{""C"": 10.0}"
109,sensor,quantum/HS-overlap,quantum,0.4888888888888889,0.42292490118577075,"{""C"": 10.0, ""gamma_mult"": 1.0}"
109,sensor,quantum/Fidelity,quantum,0.4888888888888889,0.37747035573122534,"{""C"": 10.0, ""gamma_mult"": 1.0}"
109,sensor,quantum/HS-RBF,quantum,0.4888888888888889,0.4051383399209486,"{""C"": 10.0, ""gamma_mult"": 1.0}"
109,sensor,quantum/Bures-RBF,quantum,0.4888888888888889,0.39328063241106714,"{""C"": 10.0, ""gamma_mult"": 0.25}"
109,sensor,quantum/QRE-RBF,quantum,0.4,0.3893280632411067,"{""C"": 10.0, ""gamma_mult"": 0.25}"
94,reference,classical/TS+LR,classical,0.9777777777777777,0.9960474308300395,"{""clf__C"": 0.1}"
94,reference,classical/MDM,classical,0.9333333333333333,0.9940711462450593,{}
94,reference,control/riemann-kernel-SVM,control,0.9777777777777777,1.0,"{""C"": 1.0}"
94,reference,control/logeuclid-kernel-SVM,control,0.9777777777777777,1.0,"{""C"": 1.0}"
94,reference,quantum/HS-overlap,quantum,0.9777777777777777,0.9960474308300395,"{""C"": 10.0, ""gamma_mult"": 1.0}"
94,reference,quantum/Fidelity,quantum,0.9777777777777777,1.0,"{""C"": 1.0, ""gamma_mult"": 1.0}"
