frame,pipeline,group,acc_mean,acc_std,auc_mean,n_subjects
reference,classical/MDM,classical,0.7333333333333334,0.15578214789060701,0.7680679073342117,8
reference,control/riemann-kernel-SVM,control,0.7194444444444444,0.17575736842965997,0.7566729013739883,8
reference,quantum/Bures-RBF,quantum,0.7194444444444444,0.15665709753507137,0.7586599692577953,8
reference,quantum/HS-overlap,quantum,0.7194444444444444,0.17655831757856333,0.7591481586046804,8
reference,control/logeuclid-kernel-SVM,control,0.7166666666666667,0.1724396988383178,0.7574130277934625,8
reference,quantum/HS-RBF,quantum,0.7138888888888889,0.16983756115220958,0.7566797634732417,8
reference,quantum/QRE-RBF,quantum,0.7138888888888889,0.15598014616121073,0.7579159216387478,8
reference,quantum/Fidelity,quantum,0.7111111111111111,0.17578245333215398,0.7589011230315579,8
reference,classical/TS+LR,classical,0.7083333333333334,0.18341748910243533,0.7584090124850994,8
