subject,frame,pipeline,group,accuracy,auc,best
11,reference,classical/TS+LR,classical,0.5111111111111111,0.5652173913043479,"{""clf__C"": 10.0}"
11,reference,classical/MDM,classical,0.5111111111111111,0.5395256916996047,{}
11,reference,control/riemann-kernel-SVM,control,0.5333333333333333,0.5889328063241106,"{""C"": 10.0}"
11,reference,control/logeuclid-kernel-SVM,control,0.5333333333333333,0.5830039525691699,"{""C"": 0.1}"
11,reference,quantum/HS-overlap,quantum,0.5555555555555556,0.5810276679841897,"{""C"": 10.0, ""gamma_mult"": 1.0}"
11,reference,quantum/Fidelity,quantum,0.5111111111111111,0.5869565217391304,"{""C"": 10.0, ""gamma_mult"": 1.0}"
11,reference,quantum/HS-RBF,quantum,0.5333333333333333,0.5790513833992095,"{""C"": 1.0, ""gamma_mult"": 0.25}"
11,reference,quantum/Bures-RBF,quantum,0.4888888888888889,0.541501976284585,"{""C"": 1.0, ""gamma_mult"": 1.0}"
11,reference,quantum/QRE-RBF,quantum,0.5333333333333333,0.5770750988142292,"{""C"": 1.0, ""gamma_mult"": 0.25}"
12,reference,classical/TS+LR,classical,0.7555555555555555,0.8333333333333334,"{""clf__C"": 0.1}"
12,reference,classical/MDM,classical,0.7333333333333333,0.8412698412698413,{}
12,reference,control/riemann-kernel-SVM,control,0.7333333333333333,0.8253968253968255,"{""C"": 1.0}"
12,reference,control/logeuclid-kernel-SVM,control,0.7333333333333333,0.8253968253968255,"{""C"": 1.0}"
12,reference,quantum/HS-overlap,quantum,0.7555555555555555,0.8253968253968254,"{""C"": 10.0, ""gamma_mult"": 1.0}"
12,reference,quantum/Fidelity,quantum,0.7333333333333333,0.8313492063492064,"{""C"": 10.0, ""gamma_mult"": 1.0}"
12,reference,quantum/HS-RBF,quantum,0.7333333333333333,0.8313492063492064,"{""C"": 1.0, ""gamma_mult"": 0.25}"
12,reference,quantum/Bures-RBF,quantum,0.7555555555555555,0.8313492063492064,"{""C"": 0.1, ""gamma_mult"": 0.25}"
12,reference,quantum/QRE-RBF,quantum,0.7555555555555555,0.8273809523809523,"{""C"": 1.0, ""gamma_mult"": 0.25}"
13,reference,classical/TS+LR,classical,0.8,0.8458498023715415,"{""clf__C"": 1.0}"
13,reference,classical/MDM,classical,0.6666666666666666,0.7964426877470356,{}
13,reference,control/riemann-kernel-SVM,control,0.7777777777777778,0.8636363636363636,"{""C"": 10.0}"
13,reference,control/logeuclid-kernel-SVM,control,0.7777777777777778,0.8636363636363636,"{""C"": 10.0}"
13,reference,quantum/HS-overlap,quantum,0.7555555555555555,0.8458498023715415,"{""C"": 10.0, ""gamma_mult"": 1.0}"
13,reference,quantum/Fidelity,quantum,0.7555555555555555,0.8557312252964427,"{""C"": 10.0, ""gamma_mult"": 1.0}"
13,reference,quantum/HS-RBF,quantum,0.7333333333333333,0.8458498023715415,"{""C"": 1.0, ""gamma_mult"": 0.25}"
13,reference,quantum/Bures-RBF,quantum,0.8222222222222222,0.8438735177865613,"{""C"": 0.1, ""gamma_mult"": 0.25}"
13,reference,quantum/QRE-RBF,quantum,0.8222222222222222,0.8478260869565217,"{""C"": 0.1, ""gamma_mult"": 0.25}"
14,reference,classical/TS+LR,classical,0.6444444444444445,0.6600790513833992,"{""clf__C"": 0.1}"
14,reference,classical/MDM,classical,0.7111111111111111,0.758893280632411,{}
14,reference,control/riemann-kernel-SVM,control,0.6666666666666666,0.6284584980237155,"{""C"": 10.0}"
14,reference,control/logeuclid-kernel-SVM,control,0.6666666666666666,0.6284584980237155,"{""C"": 10.0}"
14,reference,quantum/HS-overlap,quantum,0.6444444444444445,0.6561264822134387,"{""C"": 10.0, ""gamma_mult"": 1.0}"
14,reference,quantum/Fidelity,quantum,0.6444444444444445,0.6561264822134387,"{""C"": 10.0, ""gamma_mult"": 1.0}"
14,reference,quantum/HS-RBF,quantum,0.6666666666666666,0.6482213438735178,"{""C"": 1.0, ""gamma_mult"": 0.25}"
14,reference,quantum/Bures-RBF,quantum,0.6444444444444445,0.650197628458498,"{""C"": 1.0, ""gamma_mult"": 0.25}"
14,reference,quantum/QRE-RBF,quantum,0.6666666666666666,0.7055335968379447,"{""C"": 0.1, ""gamma_mult"": 0.25}"
15,reference,classical/TS+LR,classical,0.8222222222222222,0.9426877470355731,"{""clf__C"": 0.1}"
15,reference,classical/MDM,classical,0.8444444444444444,0.9268774703557312,{}
15,reference,control/riemann-kernel-SVM,control,0.8222222222222222,0.9367588932806324,"{""C"": 1.0}"
15,reference,control/logeuclid-kernel-SVM,control,0.8222222222222222,0.9367588932806324,"{""C"": 1.0}"
15,reference,quantum/HS-overlap,quantum,0.8666666666666667,0.9328063241106721,"{""C"": 10.0, ""gamma_mult"": 1.0}"
15,reference,quantum/Fidelity,quantum,0.8444444444444444,0.9387351778656127,"{""C"": 10.0, ""gamma_mult"": 1.0}"
15,reference,quantum/HS-RBF,quantum,0.8666666666666667,0.9367588932806324,"{""C"": 1.0, ""gamma_mult"": 0.25}"
15,reference,quantum/Bures-RBF,quantum,0.8666666666666667,0.9525691699604744,"{""C"": 0.1, ""gamma_mult"": 0.25}"
15,reference,quantum/QRE-RBF,quantum,0.8666666666666667,0.9387351778656127,"{""C"": 1.0, ""gamma_mult"": 0.25}"
16,reference,classical/TS+LR,classical,0.7333333333333333,0.8142292490118578,"{""clf__C"": 0.1}"
16,reference,classical/MDM,classical,0.6888888888888889,0.7015810276679841,{}
16,reference,control/riemann-kernel-SVM,control,0.7333333333333333,0.8221343873517787,"{""C"": 1.0}"
16,reference,control/logeuclid-kernel-SVM,control,0.7333333333333333,0.8221343873517787,"{""C"": 1.0}"
16,reference,quantum/HS-overlap,quantum,0.7555555555555555,0.8023715415019763,"{""C"": 10.0, ""gamma_mult"": 1.0}"
16,reference,quantum/Fidelity,quantum,0.6666666666666666,0.8122529644268776,"{""C"": 10.0, ""gamma_mult"": 1.0}"
16,reference,quantum/HS-RBF,quantum,0.6888888888888889,0.7826086956521738,"{""C"": 1.0, ""gamma_mult"": 0.25}"
16,reference,quantum/Bures-RBF,quantum,0.6666666666666666,0.7944664031620553,"{""C"": 0.1, ""gamma_mult"": 0.25}"
16,reference,quantum/QRE-RBF,quantum,0.6666666666666666,0.7924901185770751,"{""C"": 0.1, ""gamma_mult"": 0.25}"
17,reference,classical/TS+LR,classical,0.4888888888888889,0.5454545454545454,"{""clf__C"": 1.0}"
17,reference,classical/MDM,classical,0.4444444444444444,0.5197628458498024,{}
