frame,pipeline,group,acc_mean,acc_std,auc_mean,n_subjects
reference,classical/TS+LR,classical,0.6888888888888889,0.09771041450572539,0.7319330729656817,4
reference,classical/MDM,classical,0.6833333333333333,0.0492745729468521,0.7294489930359496,4
reference,quantum/HS-RBF,quantum,0.6833333333333333,0.09318330092895652,0.7190734989648033,4
reference,quantum/Fidelity,quantum,0.6777777777777778,0.07590333900710813,0.723506415082502,4
reference,control/logeuclid-kernel-SVM,control,0.6666666666666666,0.08314794192830977,0.7250121557186775,4
reference,control/riemann-kernel-SVM,control,0.6666666666666666,0.08314794192830977,0.7235299422799423,4
reference,quantum/Bures-RBF,quantum,0.6666666666666666,0.09072184232530286,0.7294744808331765,4
reference,quantum/HS-overlap,quantum,0.6666666666666666,0.09072184232530288,0.7156071585419412,4
reference,quantum/QRE-RBF,quantum,0.6666666666666666,0.07908946853356524,0.7274981962481963,4
