subject,frame,pipeline,group,accuracy,auc,best
51,reference,quantum/QRE-RBF,quantum,0.4666666666666667,0.49603174603174605,"{""C"": 1.0, ""gamma_mult"": 0.25}"
52,reference,classical/TS+LR,classical,0.8666666666666667,0.9384920634920635,"{""clf__C"": 10.0}"
52,reference,classical/MDM,classical,0.8444444444444444,0.8849206349206349,{}
52,reference,control/riemann-kernel-SVM,control,0.8888888888888888,0.9404761904761905,"{""C"": 10.0}"
52,reference,control/logeuclid-kernel-SVM,control,0.8888888888888888,0.9404761904761905,"{""C"": 10.0}"
52,reference,quantum/HS-overlap,quantum,0.8666666666666667,0.9265873015873015,"{""C"": 1.0, ""gamma_mult"": 1.0}"
52,reference,quantum/Fidelity,quantum,0.8444444444444444,0.9404761904761905,"{""C"": 10.0, ""gamma_mult"": 1.0}"
52,reference,quantum/HS-RBF,quantum,0.8222222222222222,0.9305555555555556,"{""C"": 1.0, ""gamma_mult"": 0.25}"
52,reference,quantum/Bures-RBF,quantum,0.9111111111111111,0.9325396825396824,"{""C"": 0.1, ""gamma_mult"": 0.25}"
52,reference,quantum/QRE-RBF,quantum,0.8444444444444444,0.9384920634920635,"{""C"": 0.1, ""gamma_mult"": 1.0}"
53,reference,classical/TS+LR,classical,0.4,0.45454545454545453,"{""clf__C"": 0.1}"
53,reference,classical/MDM,classical,0.4888888888888889,0.5019762845849802,{}
53,reference,control/riemann-kernel-SVM,control,0.4444444444444444,0.4426877470355731,"{""C"": 10.0}"
53,reference,control/logeuclid-kernel-SVM,control,0.4444444444444444,0.4426877470355731,"{""C"": 10.0}"
53,reference,quantum/HS-overlap,quantum,0.37777777777777777,0.4545454545454546,"{""C"": 1.0, ""gamma_mult"": 1.0}"
53,reference,quantum/Fidelity,quantum,0.4,0.44861660079051385,"{""C"": 10.0, ""gamma_mult"": 1.0}"
53,reference,quantum/HS-RBF,quantum,0.4222222222222222,0.45652173913043476,"{""C"": 1.0, ""gamma_mult"": 0.25}"
53,reference,quantum/Bures-RBF,quantum,0.4444444444444444,0.4624505928853755,"{""C"": 1.0, ""gamma_mult"": 0.25}"
53,reference,quantum/QRE-RBF,quantum,0.4444444444444444,0.46047430830039526,"{""C"": 1.0, ""gamma_mult"": 0.25}"
54,reference,classical/TS+LR,classical,0.6888888888888889,0.774703557312253,"{""clf__C"": 0.1}"
54,reference,classical/MDM,classical,0.7555555555555555,0.8596837944664032,{}
54,reference,control/riemann-kernel-SVM,control,0.6666666666666666,0.7727272727272727,"{""C"": 10.0}"
54,reference,control/logeuclid-kernel-SVM,control,0.6888888888888889,0.7885375494071146,"{""C"": 0.1}"
54,reference,quantum/HS-overlap,quantum,0.7333333333333333,0.8201581027667985,"{""C"": 1.0, ""gamma_mult"": 1.0}"
54,reference,quantum/Fidelity,quantum,0.7333333333333333,0.8142292490118577,"{""C"": 10.0, ""gamma_mult"": 1.0}"
54,reference,quantum/HS-RBF,quantum,0.7333333333333333,0.8280632411067194,"{""C"": 1.0, ""gamma_mult"": 0.25}"
54,reference,quantum/Bures-RBF,quantum,0.7111111111111111,0.8280632411067194,"{""C"": 1.0, ""gamma_mult"": 0.25}"
54,reference,quantum/QRE-RBF,quantum,0.7111111111111111,0.8241106719367589,"{""C"": 1.0, ""gamma_mult"": 0.25}"
