frame,pipeline,group,acc_mean,acc_std,auc_mean,n_subjects
reference,quantum/HS-RBF,quantum,0.6296296296296297,0.21120855450938153,0.6648838279273063,3
reference,classical/TS+LR,classical,0.6222222222222222,0.16777409856157224,0.656304243260765,3
reference,quantum/QRE-RBF,quantum,0.6222222222222222,0.1777777777777778,0.6609181880921011,3
reference,quantum/HS-overlap,quantum,0.6148148148148148,0.18899778995811964,0.6655478177217308,3
reference,quantum/Bures-RBF,quantum,0.6,0.19999999999999998,0.6576191521843696,3
reference,quantum/Fidelity,quantum,0.6,0.19999999999999998,0.6681619507706463,3
reference,control/logeuclid-kernel-SVM,control,0.5925925925925926,0.16679007776589186,0.6431159420289855,3
reference,control/riemann-kernel-SVM,control,0.5925925925925926,0.16679007776589186,0.6431159420289855,3
reference,classical/MDM,classical,0.5481481481481482,0.2016393716861659,0.6113725244160026,3
