frame,pipeline,group,acc_mean,acc_std,auc_mean,n_subjects
reference,quantum/HS-overlap,quantum,0.6166666666666667,0.15612141975792762,0.6312699981178242,8
reference,quantum/Bures-RBF,quantum,0.6,0.17935805576921315,0.6265410314323357,8
reference,quantum/Fidelity,quantum,0.6,0.16923940235253132,0.6275213313256791,8
reference,quantum/HS-RBF,quantum,0.6,0.16923940235253132,0.6317425026664157,8
reference,classical/MDM,classical,0.5972222222222222,0.17231180465856472,0.6238530491247882,8
reference,quantum/QRE-RBF,quantum,0.5916666666666667,0.17854497158505162,0.6248039400213313,8
reference,classical/TS+LR,classical,0.5888888888888889,0.19911621308656155,0.6220718442185833,8
reference,control/logeuclid-kernel-SVM,control,0.5805555555555555,0.18264662153948635,0.6252999717673631,8
reference,control/riemann-kernel-SVM,control,0.5805555555555555,0.18264662153948635,0.6252999717673631,8
